QueryID,DocID,Score
Q1,CACM-0201,33.88732954782301
Q1,CACM-0200,33.88732954782301
Q1,CACM-1582,33.88732954782301
Q1,CACM-0880,33.88732954782301
Q1,CACM-2473,33.858758028354174
Q1,CACM-1378,33.71703644435737
Q1,CACM-0881,33.71703644435737
Q1,CACM-1371,33.548446321829935
Q1,CACM-1574,33.548446321829935
Q1,CACM-1575,33.548446321829935
Q1,CACM-0452,33.548446321829935
Q1,CACM-0188,33.548446321829935
Q1,CACM-1881,33.53161100720947
Q1,CACM-2381,33.38153376187363
Q1,CACM-0676,33.38153376187363
Q1,CACM-1407,33.216273849469964
Q1,CACM-1579,33.216273849469964
Q1,CACM-1450,33.052642160550946
Q1,CACM-1584,33.052642160550946
Q1,CACM-1606,32.895922999510944
Q1,CACM-1732,32.89061474996566
Q1,CACM-1764,32.86038331859917
Q1,CACM-2177,32.83557090479784
Q1,CACM-2845,32.787008021280016
Q1,CACM-1943,32.740749261629645
Q1,CACM-0043,32.5712793080306
Q1,CACM-2199,32.5712793080306
Q1,CACM-1580,32.5712793080306
Q1,CACM-1585,32.5712793080306
Q1,CACM-1850,32.54568961176421
Q1,CACM-1895,32.41392567752278
Q1,CACM-2762,32.1037358722901
Q1,CACM-2520,31.694213287676156
Q1,CACM-2916,31.69165123365621
Q1,CACM-2157,31.649425163756575
Q1,CACM-0879,31.649425163756575
Q1,CACM-0967,31.50083222466362
Q1,CACM-0069,31.353618716354735
Q1,CACM-1062,31.255520688057466
Q1,CACM-2729,30.464183918644125
Q1,CACM-1563,30.45662451645842
Q1,CACM-2392,30.310151084658063
Q1,CACM-2642,29.976227015547714
Q1,CACM-1583,29.953875881966315
Q1,CACM-2434,29.691933960397574
Q1,CACM-1373,29.688790460028606
Q1,CACM-2395,29.564567613866192
Q1,CACM-1581,29.42835577907548
Q1,CACM-1634,29.407579832268695
Q1,CACM-2756,29.299844386282448
Q1,CACM-2031,28.79244284530272
Q1,CACM-1676,28.697645293743168
Q1,CACM-2337,28.430759622829854
Q1,CACM-1281,28.1973410663156
Q1,CACM-1473,27.91788819576661
Q1,CACM-2568,27.8295857131806
Q1,CACM-1258,27.31020744307486
Q1,CACM-0951,27.275999225264542
Q1,CACM-2311,27.219633277244583
Q1,CACM-2984,27.072479135085047
Q1,CACM-1400,26.838599759077336
Q1,CACM-1181,26.5936184240873
Q1,CACM-2771,26.125758644594715
Q1,CACM-1622,25.936655085108285
Q1,CACM-1190,25.905963219454517
Q1,CACM-2731,25.806322653354997
Q1,CACM-1735,25.759030711807547
Q1,CACM-2666,25.148530244646487
Q1,CACM-1165,24.83633863256234
Q1,CACM-2572,24.651088869264527
Q1,CACM-1638,24.625700828675026
Q1,CACM-0595,24.525233644614612
Q1,CACM-1530,24.114817186112585
Q1,CACM-2801,24.091151052668213
Q1,CACM-1551,23.977611050758988
Q2,CACM-0252,7.773284047241649
Q2,CACM-2921,7.716870774322333
Q2,CACM-2112,7.698306229837022
Q2,CACM-2579,7.496735663148512
Q2,CACM-1723,7.344965227575127
Q2,CACM-2061,7.271815103099223
Q2,CACM-0637,7.174630302795042
Q2,CACM-2886,7.031156867814808
Q2,CACM-2411,7.0243957951974405
Q2,CACM-3102,6.815088839494278
Q2,CACM-3115,6.314014501287257
Q2,CACM-3099,6.310138379390714
Q2,CACM-2939,6.227616151921615
Q2,CACM-2551,5.891202257108351
Q2,CACM-2658,5.809377783393333
Q2,CACM-1852,5.793632632535606
Q2,CACM-1835,5.740747063940907
Q2,CACM-3130,5.617741606669533
Q2,CACM-1402,5.548656955389258
Q2,CACM-3171,5.4559336608644475
Q2,CACM-0929,5.380531699388239
Q2,CACM-1457,5.376415083118456
Q2,CACM-2254,5.283809884055897
Q2,CACM-1533,5.225850507262623
Q2,CACM-2495,5.159408040755933
Q2,CACM-1134,5.123655819303821
Q2,CACM-1135,5.0472545382150065
Q2,CACM-1783,5.039541333965891
Q2,CACM-2873,5.020262872023301
Q2,CACM-3124,4.993935188730687
Q2,CACM-2542,4.950951055593617
Q2,CACM-1807,4.904923995236878
Q2,CACM-3093,4.904003990791347
Q2,CACM-1387,4.854850414541945
Q2,CACM-2316,4.7803117279621645
Q2,CACM-3030,4.721028286232599
Q2,CACM-1350,4.704642766033919
Q2,CACM-0303,4.703563010269459
Q2,CACM-0100,4.537777982810608
Q2,CACM-2587,4.522925550543571
Q2,CACM-1459,4.51038355189465
Q2,CACM-0051,4.480455597463758
Q2,CACM-1313,4.459518315663702
Q2,CACM-2659,4.459518315663702
Q2,CACM-3105,4.430810628601948
Q2,CACM-2603,4.430497150068095
Q2,CACM-1003,4.402610909498959
Q2,CACM-2449,4.391389271154612
Q2,CACM-2066,4.377690091646487
Q2,CACM-2684,4.373462491849656
Q2,CACM-2064,4.3449121606789864
Q2,CACM-1923,4.335732348264213
Q2,CACM-2423,4.304508073765113
Q2,CACM-1456,4.288259771645471
Q2,CACM-1788,4.281030995788886
Q2,CACM-2867,4.246624088746727
Q2,CACM-2718,4.231681304924382
Q2,CACM-2470,4.229114692721269
Q2,CACM-2558,4.224302743223465
Q2,CACM-1309,4.221541409769601
Q2,CACM-2295,4.197001871377471
Q2,CACM-0070,4.194268996987213
Q2,CACM-1154,4.174932152609921
Q2,CACM-2372,4.1601108886327705
Q2,CACM-2990,4.148739238104103
Q2,CACM-2439,4.140844632107631
Q2,CACM-2705,4.1400047298026825
Q2,CACM-1671,4.134061180643018
Q2,CACM-2843,4.119260902235861
Q2,CACM-2210,4.11300129359063
Q2,CACM-2424,4.069838107118583
Q2,CACM-1162,4.064166947917059
Q2,CACM-2572,4.052570683870114
Q2,CACM-2534,4.046602579615931
Q2,CACM-0628,4.044532540514036
Q2,CACM-1988,4.037436857647759
Q2,CACM-1572,4.029205019414853
Q2,CACM-1062,3.998061037697594
Q2,CACM-1658,3.959997734297667
Q2,CACM-1348,3.94252083617691
Q2,CACM-1098,3.9265995119417427
Q2,CACM-1466,3.908414629293481
Q2,CACM-2661,3.8897135564168033
Q2,CACM-2897,3.887721817309486
Q2,CACM-2746,3.8844555306220947
Q2,CACM-1947,3.8391695058716966
Q2,CACM-2871,3.8358485054980243
Q2,CACM-1678,3.835773736525129
Q2,CACM-1194,3.829974912555944
Q2,CACM-1869,3.8289495342956426
Q2,CACM-1029,3.817758432162464
Q2,CACM-2929,3.8082528618594544
Q2,CACM-2305,3.8015434694965258
Q2,CACM-1703,3.7870532657639524
Q2,CACM-2652,3.781900879595845
Q2,CACM-2904,3.779849860038607
Q2,CACM-2406,3.7644301731597656
Q2,CACM-1314,3.761758300736454
Q2,CACM-1366,3.758112942248237
Q2,CACM-2138,3.734597441963441
Q3,CACM-1727,105.42374903779802
Q3,CACM-3028,104.57873983467559
Q3,CACM-2905,100.56379760811399
Q3,CACM-0526,97.1780554673154
Q3,CACM-1931,96.65874559634273
Q3,CACM-0171,96.19144687248864
Q3,CACM-0880,94.73322772445276
Q3,CACM-0648,93.38235790171083
Q3,CACM-1343,92.90345962173619
Q3,CACM-2713,92.11897511203361
Q3,CACM-0018,91.49578977912212
Q3,CACM-0201,91.49578977912212
Q3,CACM-0200,91.49578977912212
Q3,CACM-1378,91.03599839976489
Q3,CACM-2100,91.03599839976489
Q3,CACM-1575,90.58080506894083
Q3,CACM-2381,90.29369666798051
Q3,CACM-3057,90.08875380248271
Q3,CACM-0760,89.79775329193188
Q3,CACM-0204,89.68393939356889
Q3,CACM-0879,88.4770869051495
Q3,CACM-1519,88.3585092524571
Q3,CACM-0002,87.70666121834228
Q3,CACM-0881,87.54146188502939
Q3,CACM-1895,87.51759932931151
Q3,CACM-1881,87.51759932931151
Q3,CACM-1943,87.38341337439137
Q3,CACM-0452,87.26811506124825
Q3,CACM-1371,87.10374174880735
Q3,CACM-1850,86.92508781122098
Q3,CACM-0188,86.0642058050958
Q3,CACM-1450,85.87273108589065
Q3,CACM-1606,85.85845183579424
Q3,CACM-2157,85.60851684760296
Q3,CACM-1732,85.39577617567161
Q3,CACM-0967,85.05224700659177
Q3,CACM-0749,83.37181028020062
Q3,CACM-1584,83.07419764718533
Q3,CACM-1057,82.52105208313844
Q3,CACM-2762,82.51528258794401
Q3,CACM-0225,82.10215103162093
Q3,CACM-2916,81.84766447970087
Q3,CACM-1582,81.68748142910552
Q3,CACM-1574,80.87058267670079
Q3,CACM-0676,80.62373213340287
Q3,CACM-0069,80.3731888301347
Q3,CACM-1407,80.23260641323958
Q3,CACM-1579,80.06986060655736
Q3,CACM-2845,79.60478845942085
Q3,CACM-2473,78.89807304875372
Q3,CACM-2520,78.78897408655683
Q3,CACM-0043,78.67464740144578
Q3,CACM-2219,78.58742089963395
Q3,CACM-2199,78.51506179742289
Q3,CACM-1580,78.51506179742289
Q3,CACM-1585,78.51506179742289
Q3,CACM-1764,78.01643247172701
Q3,CACM-2642,77.92549578004953
Q3,CACM-1373,77.65170508169308
Q3,CACM-2177,77.01924294364898
Q3,CACM-1165,74.18353875388814
Q3,CACM-1821,73.41281429749922
Q3,CACM-2039,73.06651786425738
Q3,CACM-2729,72.4063579696052
Q3,CACM-1583,72.20565068087656
Q3,CACM-2731,71.2145826251001
Q3,CACM-1581,70.93885231646325
Q3,CACM-2395,70.77739711367343
Q3,CACM-1190,69.94610069252718
Q3,CACM-0497,69.30003080146547
Q3,CACM-2895,68.01931945520798
Q3,CACM-1473,67.7287342033873
Q3,CACM-2392,67.59234248587615
Q3,CACM-0951,67.57628637673623
Q3,CACM-1062,67.21264092291055
Q3,CACM-1563,67.02867439442377
Q3,CACM-2337,66.81652594735363
Q3,CACM-1012,66.77467726365278
Q3,CACM-1622,65.43079770974447
Q3,CACM-3188,65.26570770549252
Q3,CACM-2756,64.41960148304265
Q3,CACM-1400,64.31476619914758
Q3,CACM-2568,64.28137347292844
Q3,CACM-1159,63.5117890065229
Q3,CACM-1735,63.32646389961858
Q3,CACM-1530,62.838025124056024
Q3,CACM-2031,62.609828824245696
Q3,CACM-2666,62.38182591898414
Q3,CACM-1458,61.42342848444281
Q3,CACM-1281,61.312203765173855
Q3,CACM-1181,61.26557219574987
Q3,CACM-2993,60.87470819269598
Q3,CACM-1551,60.197183451799575
Q3,CACM-1676,60.07213414314901
Q3,CACM-1634,59.8043856414316
Q3,CACM-2771,59.60481254511224
Q3,CACM-0595,58.32796572510274
Q3,CACM-2906,58.27071900493601
Q3,CACM-2311,56.36887352713002
Q3,CACM-1180,55.4663023521
Q4,CACM-2321,42.993726183849596
Q4,CACM-1829,41.12764234588421
Q4,CACM-2035,40.65746003386288
Q4,CACM-2003,37.152207278856444
Q4,CACM-1742,34.03241678797179
Q4,CACM-1698,31.68366416255884
Q4,CACM-2145,30.659208127666123
Q4,CACM-1435,29.734525658706463
Q4,CACM-1409,27.658753340288463
Q4,CACM-1699,27.49090705874281
Q4,CACM-1764,26.913856752814986
Q4,CACM-2522,26.91306442369263
Q4,CACM-1750,26.844675831129145
Q4,CACM-2542,26.44026452774979
Q4,CACM-2299,26.28162790125541
Q4,CACM-1534,25.673732026646704
Q4,CACM-3147,25.53293674251497
Q4,CACM-2105,25.114327165492593
Q4,CACM-2786,25.070110405129952
Q4,CACM-1978,25.028911461230557
Q4,CACM-3137,24.826075457829262
Q4,CACM-2067,24.69824791768258
Q4,CACM-2322,24.077381557229263
Q4,CACM-1605,23.983179226987634
Q4,CACM-1960,23.94831305936816
Q4,CACM-2957,23.758600243308553
Q4,CACM-1671,23.734556195531297
Q4,CACM-3012,23.62691526833554
Q4,CACM-2841,23.48617100765529
Q4,CACM-2860,23.447304353000213
Q4,CACM-2502,23.414135296061296
Q4,CACM-3146,23.365804462743046
Q4,CACM-2629,22.917825179005703
Q4,CACM-3127,22.649072648434643
Q4,CACM-2753,22.635042780925204
Q4,CACM-3050,22.489763014941143
Q4,CACM-2812,22.458276482299944
Q4,CACM-1571,22.45323253756371
Q4,CACM-2572,22.423460925303885
Q4,CACM-2288,22.3408991956443
Q4,CACM-2295,22.148671881661514
Q4,CACM-3102,22.1075468075895
Q4,CACM-2267,22.106722463521557
Q4,CACM-2247,21.941306109117168
Q4,CACM-3174,21.91603049342582
Q4,CACM-1159,21.889770831912145
Q4,CACM-2357,21.879047137711837
Q4,CACM-0251,21.82728095681608
Q4,CACM-2188,21.819054367236767
Q4,CACM-2379,21.76907286090857
Q4,CACM-1810,21.526832833559528
Q4,CACM-2647,21.29281030237604
Q4,CACM-2873,21.25853263039822
Q4,CACM-3023,21.14517672973332
Q4,CACM-2887,21.108863216544748
Q4,CACM-2314,21.035454783232005
Q4,CACM-2169,20.93552986803869
Q4,CACM-1629,20.807731758913768
Q4,CACM-1937,20.757787892267196
Q4,CACM-2389,20.748290589747654
Q4,CACM-1502,20.661525359883687
Q4,CACM-1433,20.28845976597136
Q4,CACM-2820,20.272205113439053
Q4,CACM-0972,20.22688961072186
Q4,CACM-2484,20.203761887815006
Q4,CACM-2451,20.147589489906686
Q4,CACM-2622,20.120796403445983
Q4,CACM-2439,20.11732106832647
Q4,CACM-1962,19.95981058859393
Q4,CACM-0046,19.947012059727438
Q4,CACM-2849,19.886231782497912
Q4,CACM-2541,19.47108295305444
Q4,CACM-2433,19.436887758658365
Q4,CACM-0023,19.34708601198315
Q4,CACM-1188,19.31160753920721
Q4,CACM-2078,19.304587250346927
Q4,CACM-2980,19.279825171113416
Q4,CACM-2106,19.087639190502284
Q4,CACM-1923,19.041739263995666
Q4,CACM-2181,19.036403504150645
Q4,CACM-2947,18.949145262973076
Q4,CACM-2483,18.929910635801996
Q4,CACM-1747,18.906553752876633
Q4,CACM-2469,18.73747498858174
Q4,CACM-2716,18.708652438472193
Q4,CACM-2709,18.520595581274787
Q4,CACM-2948,18.487203740805292
Q4,CACM-3190,18.44484090852325
Q4,CACM-2868,18.434193487856827
Q4,CACM-1528,18.36564889543085
Q4,CACM-2950,18.238640299346603
Q4,CACM-2201,18.215876271428805
Q4,CACM-1135,18.008877129532607
Q4,CACM-1642,17.835392246713443
Q4,CACM-1252,17.79688376630786
Q4,CACM-1253,17.71266200422813
Q4,CACM-1392,17.671601481375102
Q4,CACM-1930,17.63046410903183
Q4,CACM-1465,17.60237391457623
Q4,CACM-2450,17.602215746400454
Q5,CACM-2826,44.100407918723135
Q5,CACM-1543,30.65965102788383
Q5,CACM-0605,29.115115737766025
Q5,CACM-0695,27.75503018922238
Q5,CACM-1867,27.45749232854349
Q5,CACM-1014,27.090690571582922
Q5,CACM-0531,25.513781522167996
Q5,CACM-0492,24.388616580864408
Q5,CACM-2828,24.142540146064967
Q5,CACM-1623,21.792473105484994
Q5,CACM-1397,21.212056340048786
Q5,CACM-1664,20.86594853544607
Q5,CACM-2931,19.84770522195552
Q5,CACM-2721,19.79911093322722
Q5,CACM-0242,18.96278384439929
Q5,CACM-0435,18.499118413963078
Q5,CACM-1365,18.063803801659194
Q5,CACM-0616,16.535231883857517
Q5,CACM-1341,16.330009040269584
Q5,CACM-2230,16.21207764037437
Q5,CACM-0281,14.806001486956506
Q5,CACM-0417,14.725017863673054
Q5,CACM-2176,14.633980715474049
Q5,CACM-0670,13.55278817602365
Q5,CACM-1009,13.464638470487571
Q5,CACM-1234,12.455632291272536
Q5,CACM-2389,12.30532702943476
Q5,CACM-3198,12.215970214956334
Q5,CACM-2753,11.745268043320355
Q5,CACM-1634,11.599086909213504
Q5,CACM-1385,11.25751229762108
Q5,CACM-1698,11.192041924620217
Q5,CACM-2873,11.11869788277427
Q5,CACM-2671,11.094729917767703
Q5,CACM-2486,10.482971460939757
Q5,CACM-1621,10.303781304918783
Q5,CACM-2622,10.2548292215736
Q5,CACM-2572,10.137659300733356
Q5,CACM-1885,10.084700599209317
Q5,CACM-3035,10.012440558700312
Q5,CACM-3156,9.79259988005654
Q5,CACM-3172,9.765491647494102
Q5,CACM-1148,9.614938738943222
Q5,CACM-2496,9.465578565965435
Q5,CACM-2887,9.281748362125143
Q5,CACM-3033,9.205957851405802
Q5,CACM-2485,9.196506277422932
Q5,CACM-2078,9.195032162137288
Q5,CACM-2406,9.06611877638189
Q5,CACM-3135,8.997661822646275
Q5,CACM-2900,8.978920628907339
Q5,CACM-3125,8.899779561016597
Q5,CACM-3008,8.823392353723056
Q5,CACM-3132,8.79974028356006
Q5,CACM-1846,8.745777698153413
Q5,CACM-2144,8.663871427473438
Q5,CACM-1930,8.644926584938972
Q5,CACM-2610,8.635050037885689
Q5,CACM-2705,8.615888137139208
Q5,CACM-1199,8.60171364296441
Q5,CACM-1433,8.52396772989654
Q5,CACM-2187,8.50051917731053
Q5,CACM-2712,8.46287365593576
Q5,CACM-1443,8.256084371200256
Q5,CACM-2519,8.251691848352337
Q5,CACM-1456,8.222824785576453
Q5,CACM-1362,8.207658526231315
Q5,CACM-0697,8.175813915437951
Q5,CACM-1711,8.082126889798765
Q5,CACM-3117,8.050684643074986
Q5,CACM-1404,7.993955359100567
Q5,CACM-0248,7.909521291551856
Q5,CACM-2769,7.884683034181496
Q5,CACM-2707,7.8802371401792595
Q5,CACM-1348,7.834689795163957
Q5,CACM-2810,7.781508297480946
Q5,CACM-0383,7.709538923072826
Q5,CACM-0343,7.709538923072826
Q5,CACM-3040,7.585164301538812
Q5,CACM-2582,7.571856747628122
Q5,CACM-0041,7.558367150184679
Q5,CACM-2918,7.544027753425989
Q5,CACM-1046,7.51673777378474
Q5,CACM-3158,7.506796089333157
Q5,CACM-1267,7.494406276461904
Q5,CACM-2231,7.47875139196276
Q5,CACM-1262,7.468509159887922
Q5,CACM-2836,7.425979775297696
Q5,CACM-1413,7.40883658981772
Q5,CACM-2046,7.403506275183241
Q5,CACM-1948,7.3765177145047005
Q5,CACM-1978,7.354006490509708
Q5,CACM-1325,7.320766987694641
Q5,CACM-2502,7.308008160032002
Q5,CACM-2975,7.307608668293869
Q5,CACM-1928,7.306778381092698
Q5,CACM-0724,7.3003362806177865
Q5,CACM-1750,7.273338623980983
Q5,CACM-2750,7.267953516639751
Q5,CACM-1458,7.2634213543064465
Q6,CACM-3028,89.89045966049272
Q6,CACM-1931,84.08335810885546
Q6,CACM-2905,79.74232046773992
Q6,CACM-1727,78.20146886919218
Q6,CACM-0526,75.69858947441031
Q6,CACM-2520,75.08438748363561
Q6,CACM-0171,74.930053011805
Q6,CACM-3057,72.74887338390862
Q6,CACM-2100,71.7366770751403
Q6,CACM-1373,71.36411182638938
Q6,CACM-0749,71.22383229791505
Q6,CACM-0648,71.22383229791505
Q6,CACM-1343,70.85857089793438
Q6,CACM-1057,70.49703676654798
Q6,CACM-0225,70.13917314163172
Q6,CACM-2219,70.10105345883338
Q6,CACM-0204,70.02461254634491
Q6,CACM-0018,69.78492440780501
Q6,CACM-0201,69.78492440780501
Q6,CACM-0200,69.78492440780501
Q6,CACM-1582,69.78492440780501
Q6,CACM-0880,69.78492440780501
Q6,CACM-2473,69.63700698709364
Q6,CACM-1378,69.43423606761729
Q6,CACM-0069,69.37776858314854
Q6,CACM-1574,69.08705471359895
Q6,CACM-1575,69.08705471359895
Q6,CACM-1881,68.96416661361678
Q6,CACM-2381,68.90688351206826
Q6,CACM-1407,68.56575042889578
Q6,CACM-1579,68.40300462221357
Q6,CACM-2713,67.89747629991007
Q6,CACM-0002,67.75095388092936
Q6,CACM-1606,67.6567527327933
Q6,CACM-0760,67.6392276881361
Q6,CACM-1584,67.53850248596498
Q6,CACM-2337,67.3012706420135
Q6,CACM-0043,67.23433875530623
Q6,CACM-2199,67.07475315128335
Q6,CACM-1580,67.07475315128335
Q6,CACM-1585,67.07475315128335
Q6,CACM-1850,66.9799122085766
Q6,CACM-1895,66.75071135286473
Q6,CACM-1551,66.33402270662224
Q6,CACM-0881,65.93969955288179
Q6,CACM-0452,65.77436470590636
Q6,CACM-1371,65.60999139346546
Q6,CACM-2157,65.3314275053996
Q6,CACM-0879,65.17635859993939
Q6,CACM-1450,64.97144493147947
Q6,CACM-0188,64.91017307841781
Q6,CACM-0967,64.87035788638356
Q6,CACM-2039,64.3743966437007
Q6,CACM-1732,64.32348401382922
Q6,CACM-2845,64.31049751102492
Q6,CACM-2916,64.1288154934911
Q6,CACM-0676,63.84509376321463
Q6,CACM-1821,62.508004187346614
Q6,CACM-1943,62.45236164663856
Q6,CACM-2762,62.27221461465471
Q6,CACM-1583,61.684676604388265
Q6,CACM-2729,61.52437533123317
Q6,CACM-1563,61.47688615415989
Q6,CACM-1764,61.15231669356045
Q6,CACM-1181,60.744353065394996
Q6,CACM-1581,60.60246147724866
Q6,CACM-2395,60.189101519517024
Q6,CACM-2642,59.85297662793311
Q6,CACM-1519,59.803687878987816
Q6,CACM-2568,59.37706591647727
Q6,CACM-0497,59.34659045706107
Q6,CACM-2392,59.301893341260524
Q6,CACM-1062,59.10423655620754
Q6,CACM-1281,58.04301056227625
Q6,CACM-1400,57.44444377188004
Q6,CACM-2984,57.246413692801646
Q6,CACM-2756,57.1242162704291
Q6,CACM-1012,56.597852872050176
Q6,CACM-2895,56.35578261802521
Q6,CACM-2031,56.232937748510665
Q6,CACM-2771,56.12525417415012
Q6,CACM-0595,56.05037325472681
Q6,CACM-1676,55.50720671105881
Q6,CACM-2177,54.73492934018208
Q6,CACM-1473,53.61761585455224
Q6,CACM-1622,53.60098260462237
Q6,CACM-1190,53.348720867181754
Q6,CACM-1458,53.18109827550901
Q6,CACM-2606,52.19175450513299
Q6,CACM-1735,52.06889093677254
Q6,CACM-1165,51.446194635483174
Q6,CACM-0951,51.399692318123705
Q6,CACM-2311,51.194235135998646
Q6,CACM-2801,50.85304865403846
Q6,CACM-2731,50.72738400192383
Q6,CACM-1159,50.39661984357267
Q6,CACM-1634,49.49892905604775
Q6,CACM-2906,49.47616891265019
Q6,CACM-2666,48.678830030559276
Q6,CACM-1530,48.197812606831555
Q7,CACM-2625,34.83028180700982
Q7,CACM-2951,33.67628390846694
Q7,CACM-2371,33.04167284391601
Q7,CACM-3032,32.310227400312925
Q7,CACM-2541,31.16411145092954
Q7,CACM-2858,29.139838343876626
Q7,CACM-1869,29.130551305173068
Q7,CACM-2194,27.876256374331437
Q7,CACM-0912,27.40577542093096
Q7,CACM-1677,26.457383876347883
Q7,CACM-2500,26.43506042119815
Q7,CACM-2776,26.100322630210268
Q7,CACM-1611,25.91596227528533
Q7,CACM-2830,25.31446986291836
Q7,CACM-2892,24.928996243640913
Q7,CACM-1685,24.660911147872202
Q7,CACM-2949,23.979291628060984
Q7,CACM-2860,23.967485040436838
Q7,CACM-2991,23.809760405491858
Q7,CACM-0492,23.524667069559875
Q7,CACM-3083,23.241838552148103
Q7,CACM-0040,22.61244214231903
Q7,CACM-1752,22.607788243775612
Q7,CACM-2197,21.98360632087684
Q7,CACM-3126,21.427026603904935
Q7,CACM-2499,21.140197536100846
Q7,CACM-1928,20.442544821706065
Q7,CACM-1695,20.072427259752804
Q7,CACM-2522,19.834515745044456
Q7,CACM-2501,19.81544113511714
Q7,CACM-2515,19.80420888666285
Q7,CACM-0615,18.789354383866566
Q7,CACM-3158,18.736100034777962
Q7,CACM-2920,18.731690189133165
