QueryID,DocID,Score
Q1,CACM-1846,-143.75375554250013
Q1,CACM-1877,-143.7553808996048
Q1,CACM-2925,-143.76855395780962
Q1,CACM-1741,-143.79409931285988
Q1,CACM-2342,-143.81080288506223
Q1,CACM-1638,-143.82880788796444
Q1,CACM-2801,-143.84817807569826
Q1,CACM-1197,-143.8509443209296
Q1,CACM-1309,-143.8656322791018
Q1,CACM-1307,-143.88161696318983
Q1,CACM-3047,-143.93643230856836
Q1,CACM-3194,-143.93746937582915
Q1,CACM-1379,-143.93786339322685
Q1,CACM-2143,-143.9399823602051
Q1,CACM-2971,-143.9720356639778
Q1,CACM-2664,-144.00663604078335
Q1,CACM-2423,-144.03300012191673
Q1,CACM-2899,-144.13461869876392
Q1,CACM-2621,-144.1498391159271
Q1,CACM-1014,-144.1573665061339
Q1,CACM-2219,-144.1705418750762
Q1,CACM-3110,-144.17825916516261
Q1,CACM-3057,-144.18173223331857
Q1,CACM-2906,-144.18935071976466
Q1,CACM-1391,-144.2072854876213
Q1,CACM-2354,-144.22440016481636
Q1,CACM-2937,-144.30459419834995
Q1,CACM-2523,-144.33849780718106
Q1,CACM-1821,-144.3581353918031
Q1,CACM-2981,-144.36175466241576
Q2,CACM-2921,-44.503384107780356
Q2,CACM-2061,-44.61511065964569
Q2,CACM-0252,-45.671570930836026
Q2,CACM-2886,-45.88634470688085
Q2,CACM-2112,-45.94588762061624
Q2,CACM-3102,-46.27940573976723
Q2,CACM-0637,-46.387639638871775
Q2,CACM-1723,-46.65355876855163
Q2,CACM-1387,-46.7147519857463
Q2,CACM-2411,-46.72624171944283
Q2,CACM-3124,-46.86764616524168
Q2,CACM-2579,-46.88473902737044
Q2,CACM-1533,-46.908852542107056
Q2,CACM-2939,-46.93847634484991
Q2,CACM-3115,-46.94305303382413
Q2,CACM-3130,-46.94398524947298
Q2,CACM-1003,-46.991686149035345
Q2,CACM-3099,-47.001275184701626
Q2,CACM-2990,-47.06301122181613
Q2,CACM-1457,-47.127626152506714
Q2,CACM-1135,-47.18035323755633
Q2,CACM-2254,-47.50132755668813
Q2,CACM-1671,-47.56567047926506
Q2,CACM-1402,-47.73407477692469
Q2,CACM-3171,-47.78424476284665
Q2,CACM-2746,-47.854339406087504
Q2,CACM-1572,-47.89599062475299
Q2,CACM-1350,-47.91180974782959
Q2,CACM-3030,-47.93859843708692
Q2,CACM-1194,-47.965864029857165
Q2,CACM-2867,-48.012031695378305
Q2,CACM-0303,-48.076885084850915
Q2,CACM-0070,-48.09622412763539
Q2,CACM-1807,-48.10077954653567
Q2,CACM-1029,-48.15862217220837
Q2,CACM-2542,-48.2065733911102
Q2,CACM-1134,-48.22938503700844
Q2,CACM-1154,-48.271007240248345
Q2,CACM-1783,-48.310860001498014
Q2,CACM-2424,-48.39222209291478
Q2,CACM-2873,-48.398414877082566
Q2,CACM-1309,-48.42355057104503
Q2,CACM-1835,-48.44956622382474
Q2,CACM-2210,-48.52318282237622
Q2,CACM-2572,-48.621025840083405
Q2,CACM-2684,-48.67971509795749
Q2,CACM-1348,-48.76441932204233
Q2,CACM-2929,-48.838101592924225
Q2,CACM-2871,-48.85074720659912
Q2,CACM-1852,-48.88460409139174
Q2,CACM-1456,-48.93603813871048
Q2,CACM-2138,-48.939382834739575
Q2,CACM-1314,-48.97153289290118
Q2,CACM-1062,-49.10506249643932
Q2,CACM-1788,-49.12891121320739
Q2,CACM-3093,-49.14836415427029
Q2,CACM-1696,-49.175946559665405
Q2,CACM-2718,-49.21269455623832
Q2,CACM-2316,-49.238234710104365
Q2,CACM-2233,-49.239102548733804
Q2,CACM-2739,-49.25491453468113
Q2,CACM-3151,-49.272848959158225
Q2,CACM-2470,-49.28076612942093
Q2,CACM-2372,-49.303637370333846
Q2,CACM-1223,-49.330407339715286
Q2,CACM-2295,-49.39562232445878
Q2,CACM-2310,-49.42786053440909
Q2,CACM-2904,-49.45069531179368
Q2,CACM-1392,-49.48046779874658
Q2,CACM-1459,-49.48250040496403
Q2,CACM-1658,-49.489947457326245
Q2,CACM-2887,-49.57834431169204
Q2,CACM-2652,-49.58939054751276
Q2,CACM-2175,-49.601224993810135
Q2,CACM-2534,-49.63391415010331
Q2,CACM-3103,-49.64581145994951
Q2,CACM-1745,-49.659393275852295
Q2,CACM-3028,-49.68292868390233
Q2,CACM-1947,-49.68696699092622
Q2,CACM-2551,-49.69645148749514
Q2,CACM-2449,-49.712316227980516
Q2,CACM-3077,-49.72008818489267
Q2,CACM-2439,-49.723308300375756
Q2,CACM-2925,-49.75945331674888
Q2,CACM-2197,-49.80764393004981
Q2,CACM-2658,-49.81592945457713
Q2,CACM-3056,-49.81871545619792
Q2,CACM-2053,-49.822059638130405
Q2,CACM-1159,-49.82816708453347
Q2,CACM-1988,-49.87810008049402
Q2,CACM-2064,-49.88009206743425
Q2,CACM-1162,-49.889743549056526
Q2,CACM-3177,-49.89741759512298
Q2,CACM-3000,-49.90201582717157
Q2,CACM-2305,-49.91039185502557
Q2,CACM-2897,-49.926240268938976
Q2,CACM-3080,-49.9542395261423
Q2,CACM-2877,-49.95630974969232
Q2,CACM-1678,-49.95917223746887
Q2,CACM-0596,-49.97265726238652
Q3,CACM-2931,-360.00099914092385
Q3,CACM-1135,-370.30945030749564
Q3,CACM-2314,-373.9407710947445
Q3,CACM-3128,-374.2583188693343
Q3,CACM-3049,-375.92727682792287
Q3,CACM-2905,-376.74796050734415
Q3,CACM-1145,-376.74842093280665
Q3,CACM-2851,-376.9638514879245
Q3,CACM-2848,-377.10047393118623
Q3,CACM-2342,-377.32263197643124
Q3,CACM-2969,-378.63743959280447
Q3,CACM-3043,-379.0114215837257
Q3,CACM-0616,-379.24581708808205
Q3,CACM-1651,-379.2838025714818
Q3,CACM-2939,-379.63189574301947
Q3,CACM-0724,-379.9727650365621
Q3,CACM-1727,-380.1117760777573
Q3,CACM-2721,-380.2287766863879
Q3,CACM-1470,-380.2860835152843
Q3,CACM-2439,-380.72391954296467
Q3,CACM-3141,-381.18987088420806
Q3,CACM-1253,-381.21101544208074
Q3,CACM-1742,-381.65159205747085
Q3,CACM-1362,-381.70431638844735
Q3,CACM-1014,-382.0276144843603
Q3,CACM-1665,-382.4251079194325
Q3,CACM-0409,-382.50547061535866
Q3,CACM-2377,-382.56052573150794
Q3,CACM-1829,-382.61632097211617
Q3,CACM-1272,-382.674509742937
Q3,CACM-3013,-382.7016581963237
Q3,CACM-1143,-382.8355344686865
Q3,CACM-1677,-382.8843695949324
Q3,CACM-2900,-383.04228844633144
Q3,CACM-1307,-383.2516164429541
Q3,CACM-2895,-383.279377952994
Q3,CACM-2519,-383.3484615369605
Q3,CACM-1534,-383.71597612599834
Q3,CACM-3103,-383.78780165471414
Q3,CACM-2020,-383.93563385675924
Q3,CACM-1527,-383.94859792622896
Q3,CACM-1506,-384.00380265251243
Q3,CACM-3018,-384.17002065660915
Q3,CACM-2233,-384.2538817874787
Q3,CACM-2383,-384.33554292258015
Q3,CACM-1099,-384.3943407812264
Q3,CACM-2767,-384.44541069357217
Q3,CACM-0040,-384.6022576722513
Q3,CACM-2196,-384.7002115455951
Q3,CACM-3081,-384.7251533307665
Q3,CACM-2232,-384.726562339402
Q3,CACM-2940,-384.7860019598992
Q3,CACM-1199,-385.14202748716065
Q3,CACM-2916,-385.2180654574588
Q3,CACM-1846,-385.3021580852917
Q3,CACM-2692,-385.34182742015156
Q3,CACM-2438,-385.374896546304
Q3,CACM-3008,-385.54676572177306
Q3,CACM-3056,-385.5495728579184
Q3,CACM-0695,-385.5665270975253
Q3,CACM-2092,-385.8145208454528
Q3,CACM-1550,-385.8605856564915
Q3,CACM-3120,-385.8724416885176
Q3,CACM-1650,-385.9510785671199
Q3,CACM-1978,-385.9613686771826
Q3,CACM-1536,-385.97939615380517
Q3,CACM-2054,-385.99259510077735
Q3,CACM-2932,-386.05766524759304
Q3,CACM-2195,-386.242680093009
Q3,CACM-3105,-386.26740912037684
Q3,CACM-1454,-386.37736035375383
Q3,CACM-1408,-386.42238955066523
Q3,CACM-1590,-386.44493472168404
Q3,CACM-2627,-386.4477077706059
Q3,CACM-0670,-386.4514826808668
Q3,CACM-2993,-386.46157594401086
Q3,CACM-2810,-386.47331962805816
Q3,CACM-1180,-386.568454587309
Q3,CACM-1908,-386.59139719236396
Q3,CACM-2989,-386.64897868032034
Q3,CACM-2500,-386.7788339393492
Q3,CACM-2307,-386.96164034639384
Q3,CACM-1391,-386.97883994933983
Q3,CACM-3138,-387.0506517861184
Q3,CACM-1595,-387.1068907388366
Q3,CACM-1710,-387.18993841066896
Q3,CACM-1916,-387.21459582777857
Q3,CACM-1623,-387.2207134557365
Q3,CACM-3153,-387.23696156001984
Q3,CACM-2619,-387.2639795440633
Q3,CACM-0531,-387.29914355792556
Q3,CACM-2890,-387.37859304079143
Q3,CACM-1159,-387.3967928328207
Q3,CACM-2216,-387.4185743626253
Q3,CACM-2344,-387.48078883795347
Q3,CACM-2705,-387.51367615078516
Q3,CACM-1398,-387.5279897819478
Q3,CACM-1458,-387.59108691717915
Q3,CACM-2622,-387.6033113834094
Q3,CACM-0435,-387.6262767224334
Q4,CACM-1829,-235.40515521697947
Q4,CACM-2035,-237.49122121509265
Q4,CACM-2321,-243.2694534362091
Q4,CACM-2786,-244.19776248351087
Q4,CACM-2003,-244.60612690656245
Q4,CACM-1978,-244.99599163681205
Q4,CACM-1699,-245.34794290875615
Q4,CACM-1671,-245.62740593254665
Q4,CACM-2873,-246.99870959110692
Q4,CACM-2169,-247.79139705898154
Q4,CACM-1605,-247.93587723496861
Q4,CACM-1698,-247.96630232167675
Q4,CACM-3147,-248.0445420311473
Q4,CACM-2622,-248.3436308749904
Q4,CACM-2299,-248.35749882589255
Q4,CACM-1742,-248.997240919283
Q4,CACM-2145,-249.2079967869645
Q4,CACM-2483,-249.28575979605785
Q4,CACM-2820,-249.76352027901788
Q4,CACM-1409,-249.81055255435805
Q4,CACM-1764,-249.8217104312487
Q4,CACM-2106,-250.21927117496935
Q4,CACM-2396,-250.32566547895942
Q4,CACM-3012,-250.5196567260071
Q4,CACM-1534,-250.55220915996864
Q4,CACM-3102,-250.92455108018444
Q4,CACM-1253,-250.92838303601312
Q4,CACM-0892,-250.97149195726132
Q4,CACM-2629,-251.02141680430742
Q4,CACM-1962,-251.04213523313922
Q4,CACM-1937,-251.2353476929571
Q4,CACM-2812,-251.27171602487485
Q4,CACM-2542,-251.413873352334
Q4,CACM-0972,-251.56859918598687
Q4,CACM-1238,-251.5910024995589
Q4,CACM-1435,-251.71338229943308
Q4,CACM-3035,-251.72150546469123
Q4,CACM-2841,-251.80487266283006
Q4,CACM-2522,-251.8577194320338
Q4,CACM-2357,-251.87200797454292
Q4,CACM-1589,-251.96608176980783
Q4,CACM-3190,-252.03781117675683
Q4,CACM-2314,-252.04100924573484
Q4,CACM-2344,-252.07523302930716
Q4,CACM-0695,-252.1087752370523
Q4,CACM-2947,-252.20711646165628
Q4,CACM-1930,-252.23659840462787
Q4,CACM-3146,-252.26289315686356
Q4,CACM-1571,-252.46800568149138
Q4,CACM-2247,-252.47343835013228
Q4,CACM-2887,-252.48337222120955
Q4,CACM-2181,-252.55923400031526
Q4,CACM-2990,-252.5784742982198
Q4,CACM-2535,-252.66194316091799
Q4,CACM-1502,-252.66241006217024
Q4,CACM-2592,-252.6778646376357
Q4,CACM-1750,-252.76263632239775
Q4,CACM-1465,-252.84098795049462
Q4,CACM-2572,-252.84793513306994
Q4,CACM-2484,-252.86819163088612
Q4,CACM-1853,-253.10705619064854
Q4,CACM-3050,-253.12719948068928
Q4,CACM-1810,-253.37697038528592
Q4,CACM-3087,-253.40126941448784
Q4,CACM-2105,-253.54411594361534
Q4,CACM-2389,-253.58261933124243
Q4,CACM-2950,-253.6928372742931
Q4,CACM-2439,-253.73604561834586
Q4,CACM-1252,-253.9026907630932
Q4,CACM-2217,-253.97240646300256
Q4,CACM-1159,-254.07104215219078
Q4,CACM-1033,-254.15691105076405
Q4,CACM-1664,-254.18447889709228
Q4,CACM-1135,-254.33596465798433
Q4,CACM-1844,-254.3945478121594
Q4,CACM-1307,-254.43077688360623
Q4,CACM-3117,-254.46068716777324
Q4,CACM-2267,-254.49162047129306
Q4,CACM-2771,-254.52310315098305
Q4,CACM-2739,-254.56493648419055
Q4,CACM-1769,-254.6137604668945
Q4,CACM-0243,-254.61779162684843
Q4,CACM-0040,-254.67127342101932
Q4,CACM-3127,-254.69431265943078
Q4,CACM-3023,-254.70116531986528
Q4,CACM-1628,-254.7335238636846
Q4,CACM-1960,-254.73757080937784
Q4,CACM-2399,-254.76269698719918
Q4,CACM-1642,-254.7938384092967
Q4,CACM-2188,-254.79930482019012
Q4,CACM-0251,-254.79938307920588
Q4,CACM-2753,-254.81041675600952
Q4,CACM-1608,-254.8130580425396
Q4,CACM-2948,-254.82825075094723
Q4,CACM-2322,-254.88145185437062
Q4,CACM-2390,-254.9012806650216
Q4,CACM-1516,-254.9082647938137
Q4,CACM-0409,-255.0018822055198
Q4,CACM-1341,-255.03456583742266
Q4,CACM-1652,-255.05394411155388
Q5,CACM-0695,-164.96834366790645
Q5,CACM-2931,-167.8066184623481
Q5,CACM-0531,-168.15062768703513
Q5,CACM-2826,-169.5258853105877
Q5,CACM-2721,-170.212428310644
Q5,CACM-2828,-170.24099379254147
Q5,CACM-1014,-171.49441942560642
Q5,CACM-0605,-171.98976022636887
Q5,CACM-1867,-173.03612315100904
Q5,CACM-0670,-173.07476986106772
Q5,CACM-1341,-173.5428712700456
Q5,CACM-0492,-173.73123513246966
Q5,CACM-1623,-174.05894689080355
Q5,CACM-1543,-174.06930080978745
Q5,CACM-1664,-175.08142498694477
Q5,CACM-0417,-175.10746313758492
Q5,CACM-0435,-175.37679004167381
Q5,CACM-0616,-175.54412439199263
Q5,CACM-2176,-176.69263722282108
Q5,CACM-1397,-176.78810064399931
Q5,CACM-2230,-176.86209620595847
Q5,CACM-1365,-176.9926393069607
Q5,CACM-1885,-177.66180406138807
Q5,CACM-1385,-177.8713127563369
Q5,CACM-2572,-178.0438507860713
Q5,CACM-2486,-178.4371446430045
Q5,CACM-3135,-178.61555707196678
Q5,CACM-2622,-178.6309918977315
Q5,CACM-3033,-178.6491442281064
Q5,CACM-2810,-178.69648030233046
Q5,CACM-1009,-178.698626492323
Q5,CACM-2873,-178.95784199332618
Q5,CACM-2389,-179.17185705824213
Q5,CACM-3198,-179.4821143672839
Q5,CACM-1928,-179.58545298411445
Q5,CACM-1199,-179.65595296542725
Q5,CACM-2887,-180.06787435876117
Q5,CACM-3125,-180.0692351068014
Q5,CACM-3035,-180.14788791861415
Q5,CACM-2900,-180.32925339179212
Q5,CACM-0242,-180.34119288097304
Q5,CACM-1443,-180.34991969860891
Q5,CACM-1404,-180.39012383723346
Q5,CACM-1698,-180.39052116109082
Q5,CACM-1727,-180.44231293205578
Q5,CACM-1325,-180.45344936567975
Q5,CACM-1348,-180.50949717685387
Q5,CACM-1433,-180.6650775849901
Q5,CACM-1362,-180.66649786626982
Q5,CACM-2886,-180.75926258630847
Q5,CACM-2092,-180.85611024109045
Q5,CACM-2519,-180.86739959015586
Q5,CACM-2893,-180.95712276721372
Q5,CACM-3008,-181.02603876223372
Q5,CACM-0248,-181.09225969537246
Q5,CACM-1234,-181.27728134743484
Q5,CACM-0281,-181.33815381497837
Q5,CACM-2712,-181.3777046152081
Q5,CACM-2753,-181.4215893864967
Q5,CACM-1846,-181.45950129988287
Q5,CACM-2383,-181.4608967192969
Q5,CACM-2496,-181.52843037500253
Q5,CACM-0724,-181.53913145788738
Q5,CACM-2918,-181.59123856766445
Q5,CACM-1621,-181.65890953526542
Q5,CACM-2922,-181.68021873756678
Q5,CACM-3086,-181.71006302395594
Q5,CACM-0397,-181.74911383727823
Q5,CACM-2610,-181.8118005339117
Q5,CACM-2307,-181.81877284140708
Q5,CACM-2202,-181.8457110259615
Q5,CACM-2943,-181.864264599647
Q5,CACM-2144,-181.868443402198
Q5,CACM-1233,-181.87143116537038
Q5,CACM-1001,-181.89649864318224
Q5,CACM-2046,-181.91286651662506
Q5,CACM-2916,-181.9658289629966
Q5,CACM-2166,-181.96916574244096
Q5,CACM-1413,-182.02699779896997
Q5,CACM-2834,-182.0397462988474
Q5,CACM-1456,-182.06871612029158
Q5,CACM-0533,-182.07296872678495
Q5,CACM-2805,-182.08283514509108
Q5,CACM-1262,-182.10696395435394
Q5,CACM-3117,-182.1146862285511
Q5,CACM-2181,-182.13357804360496
Q5,CACM-2078,-182.14895428738086
Q5,CACM-0320,-182.15252221305346
Q5,CACM-1046,-182.15410229040594
Q5,CACM-0854,-182.16408233300513
Q5,CACM-3018,-182.17385782629395
Q5,CACM-0971,-182.27021824436713
Q5,CACM-2302,-182.2998778119637
Q5,CACM-1750,-182.32175767422223
Q5,CACM-1099,-182.32748456362629
Q5,CACM-2890,-182.3570834271195
Q5,CACM-1267,-182.36759536443822
Q5,CACM-2705,-182.38757407801856
Q5,CACM-0071,-182.43694216759604
Q5,CACM-1769,-182.46055631968775
Q6,CACM-3043,-220.36338408326566
Q6,CACM-1623,-227.97171960506688
Q6,CACM-2912,-231.89721783621968
Q6,CACM-2903,-232.83659813252925
Q6,CACM-3141,-233.42685682007826
Q6,CACM-2949,-234.3435023604033
Q6,CACM-1381,-235.01931809873435
Q6,CACM-2890,-235.4133954799581
Q6,CACM-3128,-235.47420761747313
Q6,CACM-2871,-237.331220551974
Q6,CACM-2342,-237.4047555165248
Q6,CACM-2344,-237.8528791914121
Q6,CACM-2208,-238.27143574346172
Q6,CACM-2865,-238.61750988021703
Q6,CACM-0046,-239.07679282921646
Q6,CACM-2905,-239.23825218326124
Q6,CACM-2519,-239.31149915954728
Q6,CACM-2535,-239.68380719479447
Q6,CACM-2289,-239.97090938824286
Q6,CACM-1609,-239.98270746189203
Q6,CACM-0616,-239.9864421761958
Q6,CACM-1145,-240.06025741866256
Q6,CACM-2979,-240.08307953688023
Q6,CACM-3078,-240.43548676583293
Q6,CACM-2402,-240.45709621055366
Q6,CACM-2033,-240.5879062498987
Q6,CACM-2111,-240.7956045878889
Q6,CACM-1886,-240.95803301811173
Q6,CACM-1099,-241.00890240269607
Q6,CACM-2913,-241.01800960747232
Q6,CACM-2439,-241.3034887205547
Q6,CACM-1397,-241.32026283956043
Q6,CACM-1135,-241.39457872491258
Q6,CACM-3148,-241.4722537178985
Q6,CACM-1427,-241.51189919939017
Q6,CACM-1698,-241.52707868208984
Q6,CACM-2216,-241.5574530304672
Q6,CACM-2829,-241.62470306995928
Q6,CACM-2950,-241.65553681271913
Q6,CACM-2376,-241.79937931841832
Q6,CACM-1948,-241.83988079836848
Q6,CACM-0595,-241.96713737969384
Q6,CACM-0409,-242.50436437281226
Q6,CACM-2317,-242.5291562127826
Q6,CACM-2716,-242.62139751049895
Q6,CACM-1665,-242.62399962104294
Q6,CACM-2795,-242.67340463403775
Q6,CACM-1160,-242.9304562252554
Q6,CACM-3014,-242.9813653451309
Q6,CACM-2657,-243.02626807276448
Q6,CACM-2931,-243.0724408730743
Q6,CACM-2142,-243.18990999315167
Q6,CACM-1415,-243.20491614343385
Q6,CACM-2581,-243.22357486899264
Q6,CACM-2646,-243.28780271989228
Q6,CACM-1854,-243.32062626179885
Q6,CACM-1003,-243.40675069521478
Q6,CACM-2016,-243.41012545652944
Q6,CACM-2217,-243.445776132486
Q6,CACM-1440,-243.45583141829505
Q6,CACM-2802,-243.49672138872018
Q6,CACM-2233,-243.54594512937447
Q6,CACM-2268,-243.62351147231462
Q6,CACM-2864,-243.69310076556766
Q6,CACM-1738,-243.74826000032468
Q6,CACM-2924,-243.79722918566625
Q6,CACM-2740,-243.79886977219763
Q6,CACM-0243,-243.8871879388366
Q6,CACM-2324,-243.9719587431668
Q6,CACM-0396,-244.0021359162153
Q6,CACM-2692,-244.1064522682145
Q6,CACM-2860,-244.1554132888643
Q6,CACM-2993,-244.19294787057606
Q6,CACM-0531,-244.2404413475431
Q6,CACM-2843,-244.2796785998271
Q6,CACM-3028,-244.32560881064677
Q6,CACM-2962,-244.3464512091115
Q6,CACM-2094,-244.43839024174036
Q6,CACM-1543,-244.6323687136336
Q6,CACM-1771,-244.6459436669447
Q6,CACM-1769,-244.6506856151541
Q6,CACM-1458,-244.7138502643502
Q6,CACM-1282,-244.72386518786644
Q6,CACM-1939,-244.74919733447558
Q6,CACM-2940,-244.7502413612315
Q6,CACM-1870,-244.81365144120608
Q6,CACM-2895,-244.8242121872524
Q6,CACM-2166,-244.95729673676038
Q6,CACM-2035,-245.02359803124887
Q6,CACM-2606,-245.02903111949766
Q6,CACM-2932,-245.04949374249713
Q6,CACM-2276,-245.06765329754558
Q6,CACM-1885,-245.16876952865303
Q6,CACM-3164,-245.2313084265859
Q6,CACM-2320,-245.24545637889568
Q6,CACM-1726,-245.2605920359029
Q6,CACM-2368,-245.28325774784892
Q6,CACM-2623,-245.29540327403495
Q6,CACM-2470,-245.29745682664634
